"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT22","WV03"
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-23","6.49",,,"0.40","0.0","0.0",,"58","48",,"  170","  160","15.0","21.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-24","2.91",,,"0.00","0.0","0.0",,"60","48",,"  110","  110","12.1","14.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-25","4.03",,,"0.00","0.0","0.0",,"62","45",,"  300","  310","14.1","21.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-26","3.80",,,"0.00","0.0","0.0",,"61","40",,"  270","  220","8.9","13.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-27","7.61",,,"0.55","0.0","0.0",,"56","51",,"  150","  140","14.1","19.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-28","10.51",,,"0.55","0.0","0.0",,"61","51",,"  150","  160","25.1","36.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-29","14.32",,,"0.38","0.0","0.0",,"57","52",,"  150","  130","31.1","40.0","    1",,,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-09-30","10.96",,,"0.53","0.0","0.0",,"55","50",,"  150","  140","23.9","33.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-01","8.50",,,"0.26","0.0","0.0",,"56","49",,"  160","  130","17.0","23.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-02","2.46",,,"0.41","0.0","0.0",,"52","45",,"  130","  140","13.0","16.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-03","1.12",,,"0.00","0.0","0.0",,"55","39",,"  180","  160","8.1","10.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-04","0.67",,,"0.00","0.0","0.0",,"60","35",,"  140","  130","8.1","8.9","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-05","2.24",,,"0.00","0.0","0.0",,"66","46",,"   20","   20","10.1","13.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-06","6.26",,,"0.00","0.0","0.0",,"71","41",,"  160","  160","21.9","32.0","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-07","9.84",,,"0.88","0.0","0.0",,"59","52",,"  160","  160","19.9","32.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-08","3.80",,,"0.15","0.0","0.0",,"58","43",,"   30","   30","18.1","23.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-09","3.13",,,"0.00","0.0","0.0",,"55","36",,"  170","  160","8.1","13.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-10","3.13",,,"0.01","0.0","0.0",,"55","39",,"  160","  170","10.1","14.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-11","0.22",,,"0.00","0.0","0.0",,"54","34",,"  270","  260","4.9","6.0","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-12","2.68",,,"0.04","0.0","0.0",,"57","39",,"  280","  270","10.1","15.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-13","1.57",,,"0.00","0.0","0.0",,"57","38",,"  280","  290","8.9","13.0","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-14","1.79",,,"0.00","0.0","0.0",,"57","34",,"  280","  280","8.9","13.0","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-15","0.67",,,"0.00","0.0","0.0",,"59","37",,"  280","  270","8.1","10.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-16","1.79",,,"0.00","0.0","0.0",,"59","45",,"  280","  290","8.1","12.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-17","2.01",,,"0.00","0.0","0.0",,"59","44",,"  280","  290","8.9","13.0","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-18","2.24",,,"0.00","0.0","0.0",,"59","42",,"  280","  280","8.1","12.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-19","0.89",,,"0.00","0.0","0.0",,"50","41",,"  260","  260","6.0","8.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-20","1.57",,,"0.00","0.0","0.0",,"52","47",,"  290","  360","6.0","8.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-21","2.01",,,"0.00","0.0","0.0",,"53","45",,"  270","  260","6.9","8.9","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-22","1.34",,,"0.00","0.0","0.0",,"59","42",,"   30","   10","6.0","6.9","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-23","0.89",,,"0.00","0.0","0.0",,"64","35",,"  280","   10","6.9","10.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-24","3.13",,,"0.00","0.0","0.0",,"54","36",,"  170","  180","13.0","17.0","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-25","2.24",,,"0.00","0.0","0.0",,"53","47",,"  140","  140","10.1","14.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-26","2.68",,,"0.00","0.0","0.0",,"57","45",,"  330","  300","8.9","12.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-27","10.29",,,"0.05","0.0","0.0",,"61","48",,"   20","   20","23.9","36.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-28","17.90",,,"0.00","0.0","0.0",,"57","46",,"   10","   30","32.0","44.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-29","2.24",,,"0.00","0.0","0.0",,"53","30",,"   30","   40","13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-30","4.03",,,"0.09","0.0","0.0",,"53","32",,"  140","  160","19.9","25.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-10-31","5.59",,,"0.28","0.0","0.0",,"53","47",,"  150","  150","15.0","18.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-01","5.82",,,"0.11","0.0","0.0",,"55","50",,"  160","  180","14.1","18.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-02","6.04",,,"0.91","0.0","0.0",,"55","43",,"  150","  150","29.1","38.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-03","0.89",,,"0.00","0.0","0.0",,"50","31",,"  310","  300","8.1","12.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-04","0.67",,,"0.02","0.0","0.0",,"46","28",,"   10","  340","8.1","10.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-05","2.01",,,"0.17","0.0","0.0",,"44","40",,"   30","   30","12.1","16.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-06","4.03",,,"0.00","0.0","0.0",,"50","42",,"   20","   40","12.1","14.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-07","10.29",,,"0.52","0.0","0.0",,"57","45",,"  140","  140","28.0","38.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-08","4.70",,,"0.06","0.0","0.0",,"52","46",,"  160","  150","13.0","16.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-09","1.12",,,"0.00","0.0","0.0",,"49","38",,"   10","  360","6.9","8.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-10","6.04",,,"0.00","0.0","0.0",,"51","42",,"   30","   30","17.0","23.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-11","5.14",,,"0.00","0.0","0.0",,"58","43",,"   30","   20","18.1","25.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-12","6.26",,,"0.08","0.0","0.0",,"56","45",,"  140","  170","19.9","28.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-13","8.50",,,"0.15","0.0","0.0",,"54","49",,"  170","  160","14.1","19.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-14","3.80",,,"0.01","0.0","0.0",,"51","39",,"  300","  300","10.1","15.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-15","10.96",,,"0.87","0.0","0.0",,"47","42",,"  150","  150","23.0","33.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-16","4.70",,,"0.02","0.0","0.0",,"48","39",,"  280","  260","18.1","28.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-17","8.28",,,"0.10","0.0","0.0",,"50","39",,"  160","  160","17.0","28.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-18","4.25",,,"1.16","0.0","0.0",,"50","44",,"  170","  160","13.0","18.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-19","3.58",,,"0.19","0.0","0.0",,"45","30",,"  280","  310","17.0","23.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-20","4.70",,,"0.00","0.0","0.0",,"40","25",,"   10","   10","8.9","12.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-21","2.68",,,"0.00","0.0","0.0",,"40","23",,"   20","   20","6.9","8.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-22","4.47",,,"0.00","0.0","0.0",,"45","25",,"  360","   30","13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-23","4.03",,,"0.00","0.0","0.0",,"48","28",,"   40","   40","10.1","14.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-24","2.24",,,"0.00","0.0","0.0",,"50","28",,"  360","  360","12.1","15.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-25","0.00",,,"0.00","0.0","0.0",,"52","29",,"  360","  350","4.9","6.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-26","2.01",,,"0.00","0.0","0.0",,"50","28",,"   20","   20","6.9","8.9","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-27","2.46",,,"0.00","0.0","0.0",,"55","35",,"   20","  320","12.1","21.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-28","0.22",,,"0.01","0.0","0.0",,"54","31",,"  210","  200","4.9","6.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-29","7.38",,,"0.14","0.0","0.0",,"49","45",,"  170","  170","14.1","21.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-11-30","5.37",,,"0.48","0.0","0.0",,"50","45",,"  160","  160","17.0","23.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-01","8.72",,,"0.49","0.0","0.0",,"52","43",,"  160","  160","19.9","31.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-02","8.28",,,"0.24",,"0.0",,"43","30",,"   20","   20","32.0","47.0","    1",,,,,"    1",,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-03","20.80",,,"0.00","0.0","0.0",,"36","29",,"   20","   10","31.1","47.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-04","12.97",,,"0.00","0.0","0.0",,"35","24",,"   20","   10","25.9","38.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-05","5.82",,,"0.00","0.0","0.0",,"35","20",,"   30","   10","19.9","28.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-06","21.47",,,"0.00","0.0","0.0",,"26","19",,"   20","   40","31.1","44.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-07","11.86",,,"0.00","0.0","0.0",,"28","12",,"   30","   30","30.0","40.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-08","0.89",,,"0.00","0.0","0.0",,"32","12",,"  360","  310","6.0","6.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-09","0.67",,,"0.00","0.0","0.0",,"33","22",,"  360","  160","6.9","12.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-10","3.13",,,"0.00","0.0","0.0",,"34","30",,"  160","  160","8.1","13.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-11","2.91",,,"0.00","0.0","0.0",,"40","28",,"  120","  120","8.9","10.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-12","3.80",,,"0.13","0.0","0.0",,"46","27",,"  150","  150","18.1","25.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-13","4.25",,,"0.16","0.0","0.0",,"45","37",,"  170","  180","12.1","17.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-14","6.49",,,"0.02","0.0","0.0",,"49","40",,"  170","  170","19.9","25.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-15","10.51",,,"0.04","0.0","0.0",,"50","36",,"  170","  160","21.0","29.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-16","3.58",,,"0.00","0.0","0.0",,"50","32",,"  160","  160","8.9","16.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-17","6.71",,,"0.01","0.0","0.0",,"45","30",,"  170","  160","18.1","23.9","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-18","7.16",,,"0.06","0.0","0.0",,"46","34",,"   10","   10","17.0","25.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-19","4.70",,,"0.00","0.0","0.0",,"37","30",,"   30","   20","17.0","25.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-20","5.14",,,"0.29",,"0.0",,"35","31",,"  130","  120","13.0","19.9","    1",,,,,"    1",,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-21","0.89",,,"0.26","0.0","0.0",,"36","33",,"   10","   10","4.9","6.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-22","3.36",,,"0.65","0.0","0.0",,"38","35",,"  340","   10","6.9","8.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-23","8.05",,,"0.20","0.0","0.0",,"52","38",,"  170","  170","21.9","31.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-24","4.03",,,"0.00","0.0","0.0",,"46","32",,"  160","  150","13.0","17.0","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-25","0.67",,,"0.01","0.0","0.0",,"40","28",,"   90","  100","6.0","6.9","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-26","1.79",,,"0.09",,"0.0",,"47","32",,"  130","  130","6.9","8.9","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-27","5.14",,,"0.42","0.0","0.0",,"47","30",,"  170","  170","18.1","29.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-28","1.12",,,"0.00","0.0","0.0",,"46","36",,"  180","  170","8.9","13.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-29","4.03",,,"0.02","0.0","0.0",,"43","34",,"  170","  180","14.1","18.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-30","4.25",,,"0.01","0.0","0.0",,"46","39",,"  150","  180","15.0","19.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2013-12-31","5.82",,,"0.04","0.0","0.0",,"45","42",,"  160","  180","14.1","19.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-01","1.34",,,"0.02","0.0","0.0",,"46","37",,"   20","   20","6.9","8.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-02","5.59",,,"0.77","0.0","0.0",,"48","42",,"  160","  160","21.9","29.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-03","4.03",,,"0.00","0.0","0.0",,"45","28",,"  160","  250","12.1","19.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-04","1.34",,,"0.00","0.0","0.0",,"42","27",,"  360","   20","6.9","14.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-05","3.36",,,"0.00","0.0","0.0",,"43","25",,"   10","   10","13.0","18.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-06","2.24",,,"0.00","0.0","0.0",,"42","25",,"  360","   10","8.9","13.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-07","4.47",,,"0.30","0.0","0.0",,"47","35",,"  130","  130","17.0","21.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-08","10.96",,,"0.12","0.0","0.0",,"51","40",,"  160","  160","23.9","38.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-09","12.08",,,"0.05","0.0","0.0",,"48","41",,"  150","  160","25.9","38.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-10","13.42",,,"0.18","0.0","0.0",,"53","45",,"  150","  150","36.9","55.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-11","15.88",,,"0.59","0.0","0.0",,"53","44",,"  150","  160","36.0","53.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-12","9.84",,,"0.21","0.0","0.0",,"50","41",,"  160","  160","23.9","33.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-13","12.75",,,"0.00","0.0","0.0",,"52","49",,"  170","  180","21.9","32.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-14","8.05",,,"0.00","0.0","0.0",,"50","48",,"  160","  150","14.1","19.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-15","2.24",,,"0.00","0.0","0.0",,"52","34",,"  180","  170","8.9","13.0","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-16","1.57",,,"0.00","0.0","0.0",,"50","32",,"  320","  350","6.9","12.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-17","1.34",,,"0.00","0.0","0.0",,"44","32",,"   20","   30","6.9","8.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-18","3.80",,,"0.00","0.0","0.0",,"44","35",,"  160","  160","14.1","18.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-19","2.24",,,"0.00","0.0","0.0",,"44","38",,"   20","   20","8.1","8.9","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-20","2.46",,,"0.00","0.0","0.0",,"50","30",,"   20","  350","8.1","8.9","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-21","1.79",,,"0.00","0.0","0.0",,"46","29",,"  150","  140","14.1","17.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-22","1.79",,,"0.00","0.0","0.0",,"48","30",,"  300","  290","6.9","8.9","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-23","0.67",,,"0.00","0.0","0.0",,"47","29",,"  170","  170","6.0","6.9","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-24","1.12",,,"0.00","0.0","0.0",,"54","29",,"   10","  360","8.1","8.9","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-25","0.22",,,"0.00","0.0","0.0",,"51","29",,"  180","  180","8.1","8.9","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-26","2.01",,,"0.00","0.0","0.0",,"48","26",,"  260","  280","8.1","8.9","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-27","0.22",,,"0.01","0.0","0.0",,"42","28",,"  150","  210","6.0","10.1","    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-28","3.80",,,"0.01","0.0","0.0",,"44","37",,"   10","  350","8.1","10.1","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-29","3.13",,,"0.47","0.0","0.0",,"45","36",,"   10","   20","10.1","13.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-30","5.59",,,"0.18","0.0","0.0",,"45","37",,"   30","   30","15.0","21.0","    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-01-31","7.61",,,"0.00","0.0","0.0",,"43","26",,"   10","   20","17.0","23.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-02-01","4.03",,,"0.00","0.0","0.0",,"37","25",,"   10","   20","8.9","12.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-02-02","9.40",,,"0.00","0.0","0.0",,"40","31",,"   20","   10","21.9","33.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2014-02-03","18.34",,,"0.00","0.0","0.0",,"36","27",,"   20","   10","28.0","40.0",,,,,,,,,,,,,,,,,,
